request_id,created_at,updated_at,status,status_notes,resolution_notes,after_action_url,police_district,lat,lon,has_photo,image_urls,image_paths,image_checksums,image_fetch_status,text,desc_len,kw_inject,kw_needle,kw_blocking,kw_children,kw_onramp,kw_propane,kw_fire,kw_duplicate,kw_unable_to_locate,kw_private_property,kw_wheelchair,kw_passed_out,tag_safety_issue,tag_drugs,tag_person_position,tag_lying_face_down,tag_tents_present,tag_size_feet,tag_num_people,derived_is_private_property,hours_to_resolution
101002534997,2025-09-01T21:21:01+00:00,2025-09-01T21:22:17+00:00,closed,Case Cancelled. MTA.,,,TARAVAL,37.71456399,-122.49221447,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756761658/san-francisco/production/lb2labmtqiprw7fmbqxy.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756761660/san-francisco/production/uow9prnkfledjcewzhdu.jpg']","['data/images/101002534997/00_lb2labmtqiprw7fmbqxy.jpg', 'data/images/101002534997/01_uow9prnkfledjcewzhdu.jpg']","['cf8025740e816c31d131d611e305c09515c2ff4f140aa6463539d833c850ea34', 'df454eb17b1470d9ab5af2bc54a3eea2bf153e7cd009b32af1bad51a5a070410']","['ok', 'ok']",Disgusting human sewage. Using containers to collect waste and throwing in bushes,81,False,False,False,False,False,False,False,False,False,False,False,False,True,False,unknown,False,False,250.0,0.0,False,0.02
101002535014,2025-09-01T21:24:02+00:00,2025-09-02T14:46:51+00:00,closed,Case Resolved.,,,SOUTHERN,37.77834353,-122.41082022,False,,,,,Blocking entryway,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,0.0,0.0,False,17.38
101002535064,2025-09-01T21:37:47+00:00,2025-09-01T21:37:47+00:00,open,,,,MISSION,37.75490074,-122.4155246,True,['https://d2rrrzgumh0cu9.cloudfront.net/b5721b34-42c4-465f-93b1-736829f174cd.jpeg'],['data/images/101002535064/00_b5721b34-42c4-465f-93b1-736829f174cd.jpeg'],['a3ddb85a8582cd076dcacfcab3d195c827469313ecdf22fe4170cf382f7c8398'],['ok'],Person lying under a makeshift tarp structure on the sidewalk. Multiple bags and belongings piled beside it. Reported with Solve SF.,132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,True,35.0,1.0,False,0.0
101002535126,2025-09-01T21:52:53+00:00,2025-09-01T21:52:53+00:00,open,,,,NORTHERN,37.7734719,-122.42680193,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756763572/san-francisco/production/hikofyzgowufphso8cxh.jpg'],['data/images/101002535126/00_hikofyzgowufphso8cxh.jpg'],['35f8a43fdb1ff4d124b4233b21e0e1439bf352a3b539c33c9bd4c7bec971cc1b'],['ok'],Homeless encampment,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,24.0,1.0,False,0.0
101002535127,2025-09-01T21:53:10+00:00,2025-09-01T21:53:10+00:00,open,,,,NORTHERN,37.78352898,-122.42023943,False,,,,,encampment on willow between van ness and polk has been there for over a week. the same people keep coming back to set up their tents and are setting up behind the concrete barriers. please remove and clean the street. there are people passed out all over the street from using drugs.,284,False,False,False,False,False,False,False,False,False,False,False,True,True,True,unknown,False,True,0.0,0.0,False,0.0
101002535220,2025-09-01T22:19:17+00:00,2025-09-02T14:45:44+00:00,closed,Case Resolved.,,,SOUTHERN,37.777944,-122.41225727,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756765156/san-francisco/production/l6nvdwq4wlmepdijvkil.jpg'],['data/images/101002535220/00_l6nvdwq4wlmepdijvkil.jpg'],['953cec55c81020878381c8bd82d8207bcacab54e9d3f43f77b9dfd0d9eddeaaa'],['ok'],,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,150.0,5.0,False,16.44
101002535223,2025-09-01T22:20:11+00:00,2025-09-02T14:50:11+00:00,closed,Case Resolved.,,,SOUTHERN,37.77837307,-122.41187261,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756765209/san-francisco/production/s4yehr2m4xfo0zbjohsx.jpg'],['data/images/101002535223/00_s4yehr2m4xfo0zbjohsx.jpg'],['9efd2dbcea552ceef42eb31fb621e65ceda75cfe9315efcdcedaae1d44354d7b'],['ok'],,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,25.0,2.0,False,16.5
101002535238,2025-09-01T22:23:22+00:00,2025-09-01T22:23:22+00:00,open,,,,NORTHERN,37.786575000000006,-122.43680500000004,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756765401/san-francisco/production/f6npfxs1ncsrruevhjs7.jpg'],['data/images/101002535238/00_f6npfxs1ncsrruevhjs7.jpg'],['28f74c828eb613cc5af54fb6325d11473e07be98a9773e263f02a244d456405d'],['ok'],Man sleeping across Pierce at Bush. Can’t cross sidewalk.,57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down_unnatural,True,False,24.0,1.0,False,0.0
101002535409,2025-09-01T23:00:07+00:00,2025-09-03T00:18:25+00:00,closed,Unable to Locate. GOA.,,,RICHMOND,37.78371721,-122.44033026,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756858706/san-francisco/production/r3l8pa5su8sl9m5dyeqy.jpg'],['data/images/101002535409/00_r3l8pa5su8sl9m5dyeqy.jpg'],['b998d4f39a67cb80ee1e11def87337b061b10193d9645373beadede2931fe20f'],['ok'],919 (This is a police code added by 311 which means person sitting/lying on a sidewalk) - Someone has posted up outside of an apartment complex on garden street. cad 252452646,175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,0.0,1.0,False,25.3
101002535472,2025-09-01T23:13:47+00:00,2025-09-02T14:19:14+00:00,closed,Case Cancelled. MTA.,,,PARK,37.77042252,-122.44715587,True,['https://d2rrrzgumh0cu9.cloudfront.net/5a0bea37-d081-4079-bac0-e6188bbd0a54.jpeg'],['data/images/101002535472/00_5a0bea37-d081-4079-bac0-e6188bbd0a54.jpeg'],['0cdf758506970b44dc11deda0639be4b51893eeb1732cc4f64a15fc31a73bfa7'],['ok'],There is an occupied RV with an attached trailer and belongings; person inside the vehicle or behind belongings. Vehicle encampment on the curb. Reported with Solve SF.,168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,200.0,1.0,False,15.09
101002535475,2025-09-01T23:16:00+00:00,2025-09-02T23:50:10+00:00,closed,Case Resolved.,,,SOUTHERN,37.77004248,-122.40047424,False,,,,,a tarp hooked to a fence and about 3 individuals hanging outthere,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,True,0.0,3.0,False,24.57
101002535504,2025-09-01T23:21:22+00:00,2025-09-01T23:21:22+00:00,open,,,,SOUTHERN,37.77167321,-122.41162728,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756768881/san-francisco/production/evkx4qhc71hhnmlgvliv.jpg'],['data/images/101002535504/00_evkx4qhc71hhnmlgvliv.jpg'],['00b0a09442dcb6fdcea1a4b944749cb1fbd986daeb9ea05382408f6525d65e66'],['ok'],Homeless passed out at my front door,36,False,False,False,False,False,False,False,False,False,False,False,True,False,True,sitting_on_sidewalk,False,True,20.0,1.0,False,0.0
101002535711,2025-09-02T00:14:51+00:00,2025-09-02T00:14:51+00:00,open,,,,SOUTHERN,37.77912409,-122.4072611,False,,,,,"big homeless camp. lots of trash , lots of people, lots of loud music, their settling in for the night. Thanks so much",118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,0.0,0.0,False,0.0
101002535722,2025-09-02T00:17:54+00:00,2025-09-02T00:17:54+00:00,open,,,,NORTHERN,37.78275796,-122.4289679,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756772273/san-francisco/production/krlj3pzrvyqdqnqrbzlh.jpg'],['data/images/101002535722/00_krlj3pzrvyqdqnqrbzlh.jpg'],['84a3634776edf22ebb3600f55478083b255b458eeb562d9d8ba9fa8d4e93d004'],['ok'],Homeless encampment,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,50.0,0.0,False,0.0
101002535845,2025-09-02T00:42:29+00:00,2025-09-02T20:29:45+00:00,closed,Case Resolved.,,,SOUTHERN,37.77247432,-122.41980373,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756773748/san-francisco/production/djzucu7vkeyewwun65rh.jpg'],['data/images/101002535845/00_djzucu7vkeyewwun65rh.jpg'],['aaf372d5d171c314037361659ac5bdba64892818d7691b11a07b3d850300d981'],['ok'],Homeless people with two dogs tied up are blocking the sidewalk at Brady and Otis,81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,20.0,1.0,False,19.79
101002536102,2025-09-02T01:43:34+00:00,2025-09-02T22:01:12+00:00,closed,Unable to Locate.,,,NORTHERN,37.80076,-122.43003352,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756850473/san-francisco/production/nhw1c3ngbwoq6ozxjihy.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756850474/san-francisco/production/nzkgfchg629jsp6jz10v.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756850476/san-francisco/production/o6iifm6lh4yrlsfmw7jj.jpg']","['data/images/101002536102/00_nhw1c3ngbwoq6ozxjihy.jpg', 'data/images/101002536102/01_nzkgfchg629jsp6jz10v.jpg', 'data/images/101002536102/02_o6iifm6lh4yrlsfmw7jj.jpg']","['ab665a623c4e091720fe03aecbfc1f43cfaadb0ac53dd393f730b0fa47563196', '3616a36b69eeaa9584b97dfa86ae6d1edcd94568f8dc2046fa1d2ca45558f11a', '2930cc871d2bb68fe2554ba8cae2444affff48caff4fa5d38a72975ec6811871']","['ok', 'ok', 'ok']",919 (This is a police code added by 311 which means person sitting/lying on a sidewalk) - Homeless cad 252452135,112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,0.0,0.0,False,20.29
101002536172,2025-09-02T02:01:41+00:00,2025-09-02T02:01:41+00:00,open,,,,NORTHERN,37.78347186,-122.42011638,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756778500/san-francisco/production/urolzw8gcks3udpisqs0.jpg'],['data/images/101002536172/00_urolzw8gcks3udpisqs0.jpg'],['099531f3078c0140aad40634b733e50c1d6ce05152fc4d25396f7c682efa352e'],['ok'],Encampment that barricades itself behind the k-rails. We need both the encampment and the k-rails removed.,106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,standing,False,True,400.0,4.0,False,0.0
101002536197,2025-09-02T02:12:00+00:00,2025-09-02T02:12:00+00:00,open,,,,MISSION,37.7494591,-122.40405058,False,,,,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,0.0,0.0,False,0.0
101002536277,2025-09-02T02:35:50+00:00,2025-09-02T13:20:38+00:00,closed,Case is a Duplicate.,,,TENDERLOIN,37.78453215,-122.41117011,True,['https://d2rrrzgumh0cu9.cloudfront.net/8eead9ec-ecec-4cde-a98f-953bd1c7e418.jpeg'],['data/images/101002536277/00_8eead9ec-ecec-4cde-a98f-953bd1c7e418.jpeg'],['2af9e6c29e190f9437eb2b7b1c8c831a964d707e664a0dc342613c4b81128343'],['ok'],"Several people sitting on the sidewalk with large piles of belongings, carts, and a stroller; debris scattered. Encampment along the building wall. Reported with Solve SF.",171,False,False,False,True,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,200.0,8.0,False,10.75
101002536302,2025-09-02T02:45:20+00:00,2025-09-03T20:01:50+00:00,closed,Case Resolved.,,,SOUTHERN,37.77624268,-122.40521462,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756781118/san-francisco/production/ikeqppql0jegpruot6qv.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756781119/san-francisco/production/mmfgk9j3lp03hlevq4ii.jpg']","['data/images/101002536302/00_ikeqppql0jegpruot6qv.jpg', 'data/images/101002536302/01_mmfgk9j3lp03hlevq4ii.jpg']","['18aff2f8ab660cdff833a6e94fbc3a7797248168d2acc21f76d1445feeec408e', '5c0cbce681704f9e0cd65953a61225575f21ec27c4c27a434cad367c112d836c']","['ok', 'ok']",Tent blocks sidewalk. L,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,standing,False,True,25.0,1.0,False,41.27
101002536321,2025-09-02T02:50:53+00:00,2025-09-02T15:15:09+00:00,closed,Unable to Locate.,,,MISSION,37.76042948,-122.43499585,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756781452/san-francisco/production/k172pctuajoctdfkaylk.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756826109/san-francisco/production/so2mr9xtcscdldwbj5cv.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756826110/san-francisco/production/hjktvzcvcoxcreodssyq.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756826111/san-francisco/production/diyeui4rwzcljgz5xkqp.jpg']","['data/images/101002536321/00_k172pctuajoctdfkaylk.jpg', 'data/images/101002536321/01_so2mr9xtcscdldwbj5cv.jpg', 'data/images/101002536321/02_hjktvzcvcoxcreodssyq.jpg', 'data/images/101002536321/03_diyeui4rwzcljgz5xkqp.jpg']","['a6b0b511eb4ea567339fdda140b75eaf5125d2bf291aec18c55081b07f057755', '0afd3c0eb3244a89453538966fe60e87ce097d360d05cd672716daea37e7b263', '7ac9b8c5dd2c010312bfb04536a748d7091dce9b910c181f68073dc71f0a0a50', 'b50b55bad0f712189348b63652dc728624c7cc6fe8dcc376c9ce1a305f4428a4']","['ok', 'ok', 'ok', 'ok']",601 (This is a police code added by 311 which means trespassing) - Homeless blocking retail doorway cad 252450630,113,False,False,True,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,True,28.0,1.0,False,12.4
101002536334,2025-09-02T02:55:40+00:00,2025-09-03T17:31:38+00:00,closed,Unable to Locate.,,,MISSION,37.7615985757266,-122.412779778571,False,,,,,"Theres an encampment at the unoccupied restaurant, there is a tent with a white sheet and it blends in, but they are occupying it and we have to take precaution.",161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,True,0.0,0.0,False,38.6
101002536361,2025-09-02T03:05:47+00:00,2025-09-02T14:50:27+00:00,closed,Unable to Locate.,,,INGLESIDE,37.74102429,-122.42276483,True,"['https://d2rrrzgumh0cu9.cloudfront.net/8a78ca77-b27f-4f9c-baa4-363e3fe9271d.jpeg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756824627/san-francisco/production/fauzbluaggg3ssdgkbdi.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756824628/san-francisco/production/eb0dbtvdfgieopptski7.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756824630/san-francisco/production/c9op6rivtsiu9nvzuopg.jpg']","['data/images/101002536361/00_8a78ca77-b27f-4f9c-baa4-363e3fe9271d.jpeg', 'data/images/101002536361/01_fauzbluaggg3ssdgkbdi.jpg', 'data/images/101002536361/02_eb0dbtvdfgieopptski7.jpg', 'data/images/101002536361/03_c9op6rivtsiu9nvzuopg.jpg']","['e7a6e2ac44fb4599847b29f179d07f6cc667e32ad5c2cd22d629bd73789cd204', '87eb34f50eb9fd103ca75f3419798338011db927752e3693faa10b7140585e41', '7f396d8d7bcd05b14c9c6c08e6cb1832534d6c0bd98e739cd395332a8d199c9b', 'ba76f43045a9654ab408a790fb986f3e55eacf6266c8bb7f316e21a331b6c001']","['ok', 'ok', 'ok', 'ok']",601 (This is a police code added by 311 which means trespassing) - Person lying on the sidewalk under a blue tarp. Makeshift shelter/lodging at the doorway. Reported with Solve SF. cad 252450472,194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,True,28.0,1.0,False,11.74
101002536520,2025-09-02T04:15:45+00:00,2025-09-02T04:15:45+00:00,open,,,,SOUTHERN,37.77247141,-122.41983246,False,,,,,Encampment blocking sidewalk,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,0.0,0.0,False,0.0
101002536555,2025-09-02T04:24:03+00:00,2025-09-02T15:18:39+00:00,closed,Unable to Locate.,,,MISSION,37.75436144,-122.40844354,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756787042/san-francisco/production/zu314ejbelkgzo3igldx.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756826320/san-francisco/production/j6dq2szflahddgbxbh0v.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756826320/san-francisco/production/vsuw4abtjyzpbenubw9l.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756826321/san-francisco/production/ovvrqg0rtx1rsuwazpjg.jpg']","['data/images/101002536555/00_zu314ejbelkgzo3igldx.jpg', 'data/images/101002536555/01_j6dq2szflahddgbxbh0v.jpg', 'data/images/101002536555/02_vsuw4abtjyzpbenubw9l.jpg', 'data/images/101002536555/03_ovvrqg0rtx1rsuwazpjg.jpg']","['8b0376a04464cd2713bd12aebccdc3dadf88e3e22afe83b01bfa8c2336e6d34b', 'c4583c9f556c292e74ad09328f3d49573a6ab4fe0d307d053ae146f1b290ec1f', '6fbef1b83b7b7894f00f180dffa6d56e4d1bede8f7354ae3796b26ff851310a5', 'fb279d7117bf42429997e4403862f7ee90a21f6e8d5f8e3d7276ccec33e56412']","['ok', 'ok', 'ok', 'ok']",601 (This is a police code added by 311 which means trespassing) - person sleeping in entryway,94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,20.0,1.0,False,10.91
101002536629,2025-09-02T04:52:56+00:00,2025-09-02T16:49:55+00:00,closed,Case Resolved.,,,SOUTHERN,37.7786407,-122.40678126,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756788774/san-francisco/production/t2q5pjuaepvclifzfbb8.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756788775/san-francisco/production/ki3hoad7qbpzhzuojwyr.jpg']","['data/images/101002536629/00_t2q5pjuaepvclifzfbb8.jpg', 'data/images/101002536629/01_ki3hoad7qbpzhzuojwyr.jpg']","['196bbc0ad03ac27fbed0f297b83de9c24c4f50c69f95fc6e1582ca6feee1ed10', '9bd28eaf436e01dc7505c4654ab5b424765dc7130ec45fb65585a6012bb7a791']","['ok', 'ok']",Homeless people under the influence of drugs and have set up their things on the side walk and have been in the same spot for the past day; concerned as one appears to have nodded off and can barely stand up let alone walk; pretty sure this is due to them having injected fentanyl or heroin or another substance. Please send someone to help these people and get them to the right resources and/or a homeless shelter.,416,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sitting_on_sidewalk,False,False,25.0,1.0,False,11.95
101002536821,2025-09-02T06:41:55+00:00,2025-09-02T06:41:55+00:00,open,,,,BAYVIEW,37.74812532,-122.39096258,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756795313/san-francisco/production/kjlotsj1qjnoovv0zhxy.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756795315/san-francisco/production/z6qik03mn1ihzr9qfugb.jpg']","['data/images/101002536821/00_kjlotsj1qjnoovv0zhxy.jpg', 'data/images/101002536821/01_z6qik03mn1ihzr9qfugb.jpg']","['c7826f82b42baa6c3ca0cc5447fc04017a4e94d70a004ac4e8064f32e21ed39a', 'd27c00565be74ee23ecaa35132216067f2ed58e7674a519f9739a5b0808d83d9']","['ok', 'ok']",Homeless encampment inside a recreation park.,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,120.0,0.0,False,0.0
101002536877,2025-09-02T07:45:53+00:00,2025-09-02T12:48:26+00:00,closed,Case Resolved.,,,NORTHERN,37.78132903,-122.42534749,False,,,,,"Would like to report a homeless encampment located at this, making it unsafe for walkers and community members to pass through.",127,False,False,False,False,False,False,False,False,False,False,False,False,True,False,unknown,False,False,0.0,0.0,False,5.04
101002536883,2025-09-02T07:47:24+00:00,2025-09-02T12:48:35+00:00,closed,Case Resolved.,,,NORTHERN,37.78171193,-122.4234163,False,,,,,"Would like to report a homeless encampment located at this, making it unsafe for walkers and community members to pass through.",127,False,False,False,False,False,False,False,False,False,False,False,False,True,False,unknown,False,True,0.0,0.0,False,5.02
101002537091,2025-09-02T13:04:19+00:00,2025-09-04T14:20:32+00:00,closed,Case Resolved.,,,SOUTHERN,37.78003337,-122.4080542,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756818258/san-francisco/production/l0w6nxjsfcyuwmdtxsxe.jpg'],['data/images/101002537091/00_l0w6nxjsfcyuwmdtxsxe.jpg'],['8de9418952d224709ec650d0ca7567cf5930b603ecd1386b692afd4a9b65c14e'],['ok'],Loitering by unhoused folks and blocked sidewalks.,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,120.0,3.0,False,49.27
101002537113,2025-09-02T13:15:10+00:00,2025-09-02T13:15:10+00:00,open,,,,NORTHERN,37.7872798982582,-122.420019719869,False,,,,,"multiple people, multiple animals, 1 huge tent, skateboard, people yelling, people pounding. Multiple cars has stopped in front of the tent.",140,False,False,False,False,False,False,False,False,False,False,False,False,True,False,unknown,False,True,0.0,0.0,False,0.0
101002537122,2025-09-02T13:19:00+00:00,2025-09-04T15:25:51+00:00,closed,Unable to Locate.,,,MISSION,37.76597011,-122.40654822,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756819139/san-francisco/production/gzrwnivoejdcjyzlbxgl.jpg'],['data/images/101002537122/00_gzrwnivoejdcjyzlbxgl.jpg'],['b2b766741fba40d310c6781b8b7e849bdde5c8898bef24dacff929ad00c1f3c4'],['ok'],,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,True,40.0,0.0,False,50.11
101002537174,2025-09-02T13:46:43+00:00,2025-09-02T17:24:05+00:00,closed,Case Resolved.,,,TENDERLOIN,37.78471469,-122.41808038,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756820801/san-francisco/production/p9kvbi7zxoclqmzydmp4.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756833845/san-francisco/production/iov7nslcm9mytnaqaa9l.jpg']","['data/images/101002537174/00_p9kvbi7zxoclqmzydmp4.jpg', 'data/images/101002537174/01_iov7nslcm9mytnaqaa9l.jpg']","['217625dcd3a867c9f3d6b6c74cf318b0d84e2b77e0a347d8528fa9a1d9550c96', '2c8a63b8b834a208a5f22a17a7d0da4fb4cbd6585410a57003c7670f3d9d85ea']","['ok', 'ok']",,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,True,70.0,0.0,False,3.62
101002537184,2025-09-02T13:48:58+00:00,2025-09-04T16:18:20+00:00,closed,Case Resolved. Duplicate Request –other 311 SR is still open.,,,PARK,37.77221106,-122.44393855,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756820937/san-francisco/production/hz7yprsohm2aucuwvqol.jpg'],['data/images/101002537184/00_hz7yprsohm2aucuwvqol.jpg'],['caecd21e0d55c292c2a445e60083e3c7c579db4be7fc92ae673f2e0dfdbf8b8f'],['ok'],Large stinking mass of garbage.,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,30.0,0.0,False,50.49
101002537187,2025-09-02T13:49:47+00:00,2025-09-03T23:37:44+00:00,closed,Unable to Locate.,,,CENTRAL,37.78842297,-122.4170183,True,"['https://spot-sf-res.cloudinary.com/image/upload/v1756820985/san-francisco/production/uworinfsora4rdscj7kr.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756820986/san-francisco/production/dabwit4v9t5uixmtpjwj.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756942664/san-francisco/production/vjgkdrsihkup8bgjpmoe.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756942665/san-francisco/production/fjmbydflseh14l2kuprl.jpg', 'https://spot-sf-res.cloudinary.com/image/upload/v1756942665/san-francisco/production/han1jsn7f8yywlmob4qh.jpg']","['data/images/101002537187/00_uworinfsora4rdscj7kr.jpg', 'data/images/101002537187/01_dabwit4v9t5uixmtpjwj.jpg', 'data/images/101002537187/02_vjgkdrsihkup8bgjpmoe.jpg', 'data/images/101002537187/03_fjmbydflseh14l2kuprl.jpg', 'data/images/101002537187/04_han1jsn7f8yywlmob4qh.jpg']","['066052b962f0a65ae7f756a7401bf5a85ca86505d690d1ec75b069b324ff0efa', 'f6f928a5962e457b95024f71df40e8afb400e6bce919211c6bb4637e2a084e54', '8b13da2f03f4e52176f31deed91fd5929cd6dcd8ab2e8c3c26e17234103cc627', 'c5cd3179c35a1bf16322fa7bbc0de81ba5f3a0aa7fd374428b03b33fd5b49e3f', '3df687db2c1d58710389eb48fe995ccb060c4fbdebdebcf1fe784c2b29e8a5e9']","['ok', 'ok', 'ok', 'ok', 'ok']",919 (This is a police code added by 311 which means person sitting/lying on a sidewalk) - person under white blanket cad 252462718,130,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lying_down,False,False,30.0,1.0,False,33.8
101002537224,2025-09-02T13:57:23+00:00,2025-09-03T13:18:26+00:00,closed,Case Resolved.,,,SOUTHERN,37.77734727,-122.41008026,False,,,,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,False,0.0,0.0,False,23.35
101002537290,2025-09-02T14:09:47+00:00,2025-09-02T14:09:47+00:00,open,,,,PARK,37.77219478,-122.44392758,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756822186/san-francisco/production/nrimwtgrigs7cw2fmiot.jpg'],['data/images/101002537290/00_nrimwtgrigs7cw2fmiot.jpg'],['13ed67a79ba72d49cdb84a4507f5486b4248fef5d15afd52a59d18cecbeb09a2'],['ok'],,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sitting_on_sidewalk,False,False,40.0,1.0,False,0.0
101002537320,2025-09-02T14:14:48+00:00,2025-09-02T20:59:53+00:00,closed,Case is Invalid. no person on the mattress. submit as debris for removal.,,,PARK,37.76383522,-122.43711768,True,['https://d2rrrzgumh0cu9.cloudfront.net/b29bbce3-99b8-45e3-bc76-597d3753b959.jpeg'],['data/images/101002537320/00_b29bbce3-99b8-45e3-bc76-597d3753b959.jpeg'],['d592617578194f7683fae2621244200abb07f0fb3d241daf95965d6f74a158d8'],['ok'],There is a person lying on a mattress on the sidewalk with blankets and belongings. Mattress and bedding set up against the building with cups and a bottle around. Reported with Solve SF.,187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,False,True,30.0,1.0,False,6.75
101002537344,2025-09-02T14:18:50+00:00,2025-09-02T14:18:50+00:00,open,,,,PARK,37.77209564,-122.44376003,True,['https://spot-sf-res.cloudinary.com/image/upload/v1756822728/san-francisco/production/lehazycnwsyribak8ztj.jpg'],['data/images/101002537344/00_lehazycnwsyribak8ztj.jpg'],['8e4629d271fdc748906f539a6b51c83d55d0eab3e387ec7d9e5ba7e34f71f29e'],['ok'],Encampment with trash,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,standing,False,False,30.0,1.0,False,0.0
101002537363,2025-09-02T14:23:24+00:00,2025-09-02T22:01:50+00:00,closed,Case Resolved.,,,MISSION,37.7586981701086,-122.417964865069,False,,,,,"3-4 people, 2 mattresses and a bunch of trash, blocking the sidewalk",68,False,False,True,False,False,False,False,False,False,False,False,False,False,False,unknown,False,True,100.0,4.0,False,7.64
